particle_id,x,y,z
189,145.059006,127.933998,85.102997
190,267.131012,11.084000,193.641998
191,194.279999,247.705994,76.093002
192,213.143997,217.229996,36.394001
193,29.768999,216.509003,238.481003
194,125.023003,211.671997,154.106995
195,177.565002,184.783005,251.182007
196,217.389008,72.888000,6.693000
197,226.348999,282.898010,140.022003
198,240.718002,64.779999,167.328995
199,36.555000,121.550003,125.625999
200,246.207001,286.112000,98.953003
201,85.084999,19.601999,65.958000
202,280.502014,186.535004,114.739998
203,213.503006,149.531006,137.449997
204,195.457001,49.863998,51.247002
205,58.710999,176.001007,231.567993
206,33.462002,79.085999,211.709000
207,295.358002,232.078003,10.942000
208,234.171005,154.423996,190.485001
209,235.612000,263.010010,44.664001
210,250.785004,204.957001,241.509995
211,49.667999,33.648998,191.141998
212,250.436996,180.337006,116.567001
213,40.265999,182.792999,50.750000
214,87.022003,123.821999,211.630005
215,88.491997,61.241001,167.259003
216,22.799000,136.199997,87.916000
217,166.371994,20.084999,274.748993
218,94.273003,49.192001,173.906998
219,157.863007,166.347000,232.169006
220,206.287003,114.464996,169.841995
221,164.533005,93.787003,171.714005
222,80.142998,239.307999,289.123993
223,168.919998,166.878006,178.957993
224,32.692001,140.873993,247.320007
225,294.075012,214.817993,179.972000
226,267.398010,293.010986,195.179993
227,73.570000,17.389000,81.430000
228,113.433998,68.511002,110.098000
229,122.181999,140.839996,160.464005
230,164.932007,16.896000,227.117004
231,273.373993,255.895996,13.228000
232,99.887001,287.811005,80.815002
233,14.150000,134.035995,83.400002
234,152.378998,27.757999,137.427994
235,235.944000,200.546005,295.023010
236,214.662994,11.327000,268.440002
237,211.177994,210.253006,129.554993
238,28.975000,115.356003,160.371002
239,265.796997,209.421997,218.789001
240,14.022000,124.583000,9.120000
241,182.990997,84.600998,74.821999
242,102.893997,224.645004,20.681000
243,52.743999,192.962997,2.733000
244,142.518005,279.191010,119.183998
245,206.787994,242.151993,188.764999
246,176.774994,137.001999,268.635010
247,221.072998,25.443001,8.264000
248,62.293999,215.886993,184.197998
249,13.322000,202.052994,292.614990
250,23.351000,68.223000,156.173996
251,205.352005,31.197001,258.859985
252,193.511002,49.112999,214.095001
253,185.953995,285.531006,264.519012
254,46.446999,227.300003,191.457993
255,239.901993,149.832993,275.096985
256,10.470000,76.510002,58.318001
257,43.397999,100.102997,11.753000
258,130.479996,191.882004,180.311005
259,297.072998,13.578000,70.546997
260,107.963997,256.652008,209.067001
261,24.940001,98.775002,137.753998
262,110.771004,176.110992,263.304993
263,221.919006,71.855003,27.139999
264,210.625000,281.906006,201.847000
265,96.516998,167.580994,85.679001
266,231.307007,201.615005,78.134003
267,98.244003,136.464996,244.667999
268,170.139999,108.987000,188.768005
269,260.753998,251.707001,299.141998
270,203.901001,46.683998,164.384003
271,125.174004,57.480000,241.050995
272,103.294998,83.822998,187.860992
273,162.292007,8.072000,64.057999
274,297.308990,114.624001,150.606995
275,149.401993,97.419998,179.554993
276,186.681000,58.409000,86.025002
277,259.641998,180.916000,69.050003
278,169.214005,1.947000,237.955002
279,186.761993,214.705002,189.104996
280,122.712997,156.460999,40.060001
281,229.856003,259.532990,58.240002
282,293.337006,42.230999,84.391998
283,117.521004,84.861000,34.535000
284,1.461000,130.548004,188.149994
285,126.462997,239.251999,132.406998
286,124.384003,95.963997,125.010002
287,154.166000,27.671000,156.552002
288,97.127998,178.414993,105.954002
289,280.997986,57.306000,119.335999
290,68.870003,93.060997,16.260000
291,116.055000,297.096008,4.719000
292,14.640000,70.628998,81.255997
293,248.574005,54.015999,219.412994
294,27.879999,186.875000,251.287994
295,72.169998,133.701996,144.412003
296,80.573997,94.788002,226.755005
297,3.050000,152.873993,275.682007
298,70.513000,297.423004,274.246002
299,164.860001,280.381012,3.662000
300,156.065002,8.859000,12.392000
301,49.308998,82.897003,270.710999
302,123.429001,266.708008,265.356995
303,157.798996,298.265015,260.977997
304,17.919001,266.566010,130.432999
305,99.388000,283.270996,163.895996
306,234.048004,255.987000,154.070999
307,178.311005,257.471008,186.380997
308,69.801003,192.949005,268.559998
309,298.519012,37.097000,157.798996
310,260.716003,188.151993,159.867004
311,70.809998,22.438000,246.212997
312,236.348999,274.606995,209.384003
313,263.105988,94.204002,136.223007
314,5.235000,33.631001,130.947998
315,19.191999,149.677994,247.434006
316,144.779999,12.985000,0.054000
317,124.633003,47.921001,222.858994
318,161.757004,251.576004,84.331001
319,119.503998,178.595993,37.568001
320,260.678986,213.526001,145.550995
321,12.910000,256.968994,15.097000
322,129.468002,83.747002,297.812988
323,250.291000,211.391006,227.044998
324,5.921000,245.929993,5.409000
325,254.106003,66.858002,292.657013
326,182.632004,203.347000,110.851997
327,68.766998,96.364998,187.350006
328,165.856995,124.712997,214.960999
329,184.945007,199.774994,24.163000
330,57.332001,168.324005,97.181000
331,164.647995,219.190002,20.242001
332,189.585999,182.600998,128.080002
333,234.526993,209.121994,145.770996
334,196.199005,147.671997,6.776000
335,153.492996,101.999001,86.985001
336,87.170998,260.343994,105.903999
337,162.791000,167.876007,45.791000
338,26.841999,206.145996,57.410000
339,100.592003,222.199997,139.669006
340,39.410000,230.270004,106.396004
341,90.796997,128.268997,183.927994
342,63.320000,39.455002,79.093002
343,238.585999,61.655998,76.362999
344,246.723007,296.998993,171.574997
345,113.166000,165.753006,43.050999
346,264.390015,11.592000,123.945000
347,112.884003,38.576000,162.602997
348,84.850998,262.704010,196.156006
349,252.481003,240.091995,48.452999
350,113.543999,263.494995,126.996002
351,50.115002,291.165009,25.070000
352,268.337006,196.130997,78.775002
353,41.198002,111.696999,265.149994
354,265.226013,286.240997,11.757000
355,205.731995,287.338013,25.375999
356,151.298996,73.932999,171.145996
357,27.716000,258.824005,143.192001
358,17.395000,255.899994,222.804993
359,241.294006,260.690002,10.336000
360,78.668999,142.218002,96.623001
361,282.510010,94.638000,135.871994
362,46.320000,113.697998,287.618988
363,231.606995,224.082001,209.389008
364,240.078003,2.719000,173.406006
365,156.188004,231.617004,13.095000
366,201.093002,281.557007,42.223000
367,217.386993,225.054001,236.725006
368,272.880005,110.846001,263.774994
369,276.207001,130.087006,87.513000
370,235.742004,134.132996,273.996002
371,262.851990,266.851990,79.413002
372,226.367004,165.673004,27.580999
373,117.036003,43.530998,139.557999
374,96.441002,145.962997,239.044006
375,92.741997,64.862999,233.628006
376,235.621994,110.249001,230.455994
377,275.567993,297.359009,139.798004
378,52.370998,235.494995,105.721001
379,208.147995,196.925003,112.011002
380,270.924011,67.808998,224.169006
381,60.745998,288.113007,218.087997
382,173.578995,156.052002,226.695999
383,298.720001,189.145004,54.141998
384,114.772003,188.035004,128.395004
385,20.920000,34.763000,84.210999
386,292.410004,248.093994,69.421997
387,253.735001,272.907013,54.362000
388,55.599998,24.646999,131.559998
389,108.167999,192.985001,261.485992
390,19.774000,265.851990,10.000000
391,218.876999,142.897995,209.729004
392,195.718002,105.408997,179.987000
393,85.950996,183.921997,211.630005
394,70.821999,273.403015,35.625999
395,5.930000,270.643005,9.104000
396,190.684006,134.158005,42.113998
397,127.431999,160.742996,236.903000
398,94.771004,113.563004,175.360992
399,276.115997,205.432999,151.695007
400,145.570007,100.441002,284.494995
401,84.888000,244.628998,111.540001
402,66.600998,165.649002,58.536999
403,27.233999,96.123001,148.330002
404,146.912003,81.650002,165.625000
405,63.716999,286.973999,224.507004
406,297.186005,101.828003,276.395996
407,59.792999,20.903999,180.442993
408,96.610001,155.072006,219.636002
409,95.892998,276.789001,84.443001
410,96.964996,262.268005,102.845001
411,114.774002,231.848007,120.445000
412,38.092999,1.600000,234.919998
413,51.165001,15.284000,207.492004
414,97.697998,182.945007,111.439003
415,208.218994,65.722000,159.233002
416,129.069000,188.848999,68.959000
417,272.812988,79.806000,172.156006
418,21.677999,159.184006,278.359985
419,186.214005,91.014999,255.160995
420,174.238007,78.755997,165.313004
421,136.688004,98.063004,250.753998
422,102.896004,40.182999,197.968002
423,159.048996,139.966003,131.330002
424,154.938004,84.521004,255.528000
425,169.744995,70.518997,227.513000
426,68.531998,202.391998,206.686996
427,209.378998,212.610001,156.649002
428,236.218994,165.576996,65.541000
429,193.569000,212.882996,43.324001
430,36.911999,230.343002,153.020004
431,295.476013,127.232002,103.168999
432,297.526001,88.748001,186.205994
433,206.916000,125.331001,61.949001
434,177.046997,63.874001,124.217003
435,74.386002,202.378006,181.270996
436,53.066002,85.448997,187.429001
437,190.391998,27.943001,270.447998
438,135.792007,48.276001,51.467999
439,287.277008,18.532000,57.438000
440,0.622000,66.846001,141.061996
441,193.201996,65.297997,81.073997
442,245.832001,23.972000,80.947998
443,283.980988,18.712999,116.882004
444,113.832001,45.119999,31.528000
445,182.009003,29.969999,74.750999
446,85.514999,42.181999,5.841000
447,270.015015,260.490997,187.188004
448,91.735001,27.306000,115.275002
449,243.453003,64.931999,213.630005
450,109.950996,55.805000,269.015991
451,8.263000,269.035004,292.428009
452,291.556000,6.681000,273.773987
453,181.175003,129.651001,143.505997
454,9.354000,125.575996,15.045000
455,231.735001,166.985001,254.436005
456,113.335999,106.390999,240.388000
457,26.708000,238.636002,71.794998
458,11.905000,80.527000,98.737000
459,94.095001,27.301001,278.127014
460,170.272995,215.673996,299.756989
461,52.662998,225.753006,80.018997
462,59.172001,293.558014,201.563995
463,57.625999,153.695999,65.094002
464,20.865999,299.627014,78.681000
465,131.037994,278.079010,80.616997
466,172.188995,143.315002,85.349998
467,31.153000,81.223000,93.765999
468,259.528015,4.965000,32.164001
469,145.266998,197.979004,34.312000
470,17.917999,134.485001,132.936996
471,247.184998,215.479996,181.764999
472,167.104996,10.897000,114.897003
473,103.055000,217.406006,72.279999
474,31.113001,193.664993,242.279999
475,135.225006,135.466003,53.138000
476,205.244003,142.417999,95.846001
477,1.526000,272.868988,186.940994
478,260.311005,16.159000,45.918999
479,176.345001,178.679001,124.478996
480,230.181000,181.792999,238.248001
481,220.449997,71.234001,115.260002
482,247.940994,207.167007,285.868011
483,198.255005,111.168999,135.729004
484,191.966995,272.520996,27.322001
485,63.783001,246.447998,299.751007
486,102.773003,0.903000,188.802994
487,136.281006,272.497009,251.173004
488,56.515999,130.968994,228.897995
489,193.039993,214.593994,151.522003
490,223.408997,135.501007,266.973999
491,40.898998,119.004997,80.240997
492,231.529999,160.871002,118.553001
493,60.629002,20.606001,88.031998
494,63.537998,193.511993,11.881000
495,258.584015,31.193001,1.680000
496,279.375000,239.337006,87.504997
497,204.936005,114.598999,163.233994
498,249.061996,255.046005,199.653000
499,78.374001,80.936996,133.981003
500,105.915001,56.634998,224.313995
501,182.209000,119.611000,37.284000
502,227.845993,280.381989,175.156006
503,173.699997,276.421997,170.365997
504,216.087006,202.843002,269.415009
505,18.801001,280.505005,31.791000
506,15.978000,136.817993,255.673004
507,146.391998,41.543999,22.205000
508,59.957001,242.759995,293.535004
509,134.806000,97.472000,90.345001
510,140.175003,288.250000,295.151001
511,122.223999,65.675003,127.446999
512,37.206001,91.038002,209.576996
513,223.511993,14.771000,163.423996
514,124.585999,159.384995,252.759003
515,248.748993,179.722000,125.845001
516,236.666000,127.297997,180.154007
517,240.582993,10.688000,96.139000
518,275.669006,114.074997,250.826996
519,275.240997,0.561000,290.061005
520,178.171997,276.102997,162.514999
521,280.450989,178.854004,124.944000
522,164.815994,163.003006,1.962000
523,126.943001,224.794006,78.975998
524,235.492996,61.028999,214.561005
525,202.794998,220.220993,299.707001
526,22.033001,131.761002,276.570007
527,203.031998,212.725006,45.655998
528,81.182999,293.166992,52.224998
529,60.497002,102.137001,235.100006
530,120.532997,207.705994,101.612999
531,90.424004,51.959000,216.811005
532,58.429001,74.038002,157.384003
533,252.699005,296.562012,211.313995
534,175.936996,203.723007,119.823997
535,255.300003,212.768997,88.912003
536,210.274994,145.598007,268.983002
537,170.173996,186.617996,24.611000
538,115.721001,163.968002,121.651001
539,188.936005,183.539993,242.298996
540,66.955002,89.134003,35.247002
541,133.186996,280.976990,25.459999
542,120.303001,112.528999,157.647003
543,231.311005,251.134003,66.620003
544,156.994003,96.837997,166.837006
545,189.136002,84.257004,126.633003
546,290.622986,257.657990,255.891006
547,64.306000,37.580002,114.639999
548,121.264000,207.576996,116.733002
549,157.093002,108.617996,298.319000
550,9.218000,204.287994,148.485001
551,296.755005,41.787998,266.989014
552,95.873001,51.651001,240.718994
553,270.184998,100.346001,146.886993
554,8.286000,231.406006,11.110000
555,267.125000,98.744003,218.656006
556,66.901001,29.132000,276.071991
557,12.954000,297.920013,194.156006
558,55.832001,28.653000,287.299011
559,183.595993,41.842999,48.098999
560,127.990997,164.837997,231.427002
561,253.223999,143.188004,127.583000
562,118.932999,111.663002,32.735001
563,258.675995,124.531998,282.647003
564,63.179001,132.990997,224.164993
565,61.498001,251.628006,63.388000
566,118.419998,225.363998,193.662994
567,179.664993,25.153999,126.724998
568,249.908997,285.255005,136.570999
569,202.485992,22.202999,281.869995
570,299.723999,187.332001,126.877998
571,165.985001,269.177002,218.317001
572,115.488998,219.585999,62.830002
573,211.156998,230.798004,250.901993
574,166.089996,72.832001,194.056000
575,74.891998,5.933000,195.035004
576,112.578003,224.496002,8.759000
577,93.949997,224.550003,59.355000
578,64.483002,126.510002,226.190994
579,10.054000,4.423000,271.220001
580,116.073997,31.875000,223.751007
581,292.709015,175.940002,56.678001
582,76.600998,180.811005,142.013000
583,2.806000,164.669998,14.594000
584,48.556999,236.097000,54.818001
585,49.554001,214.705002,163.764008
586,163.108002,208.203995,48.191002
587,244.537003,140.970993,119.676003
588,261.614014,295.453003,105.339996
589,36.817001,253.091003,19.090000
590,250.145996,3.827000,128.932007
591,218.757996,187.860992,278.071014
592,164.173996,245.778000,194.970001
593,229.891998,124.599998,53.530998
594,259.282013,193.751007,236.115997
595,279.929993,11.913000,248.307007
596,66.450996,249.819000,49.212002
597,102.356003,146.016998,42.037998
598,291.378998,133.748001,195.936005
599,166.455002,264.337006,149.617996
600,35.221001,101.010002,181.102005
601,9.182000,26.319000,43.740002
602,32.858002,180.192001,94.152000
603,295.622009,100.042999,253.929993
604,93.682999,13.193000,43.544998
605,265.450012,30.295000,36.363998
606,182.341995,73.552002,227.253006
607,35.641998,21.330000,0.044000
608,80.522003,105.362000,26.525999
609,160.828995,278.041992,28.452999
610,210.695999,163.598007,255.147003
611,266.338989,214.145004,238.492004
612,13.167000,161.406006,148.957993
613,70.353996,263.322998,46.603001
614,279.501007,195.546005,8.391000
615,133.654007,278.809998,96.917999
616,235.123001,162.621002,256.574005
617,217.350998,265.533997,214.223007
618,141.464005,120.015999,67.266998
619,215.337006,273.100006,287.873993
620,226.964005,274.295013,46.428001
621,98.931000,168.016998,145.516998
622,106.294998,109.388000,27.430000
623,220.537003,104.021004,254.570999
624,220.052002,119.302002,42.917999
625,235.473007,234.466995,121.087997
626,277.687988,252.197006,192.692001
627,50.817001,67.245003,87.155998
628,16.337000,142.100006,6.098000
629,94.512001,145.727005,130.569000
630,23.767000,252.638000,229.533997
631,91.867996,154.393005,221.322006
632,255.264008,140.341003,137.203995
633,131.121002,192.343994,215.332993
634,38.521000,140.975006,230.589005
635,221.768005,259.579010,111.710999
636,286.609009,36.327000,194.235001
637,84.572998,34.770000,110.469002
638,26.166000,162.375000,66.113998
639,41.629002,278.760010,282.527008
640,115.707001,44.636002,46.634998
641,179.703995,128.276993,252.546997
642,66.651001,252.656998,15.550000
643,32.349998,154.960007,194.348999
644,87.408997,93.012001,113.148003
645,230.998001,23.552000,161.067993
646,267.738007,52.077999,220.731003
647,134.162003,33.980999,264.161987
648,209.634003,196.794006,152.608002
649,138.324997,113.924004,15.461000
650,66.539001,73.013000,28.819000
651,99.140999,31.680000,292.798004
652,130.126999,10.608000,237.703995
653,228.567001,161.878998,259.854004
654,136.919006,148.615997,266.393005
655,98.068001,231.673996,34.983002
656,139.212006,275.466003,98.086998
657,275.274994,209.229004,169.438995
658,164.490997,296.316010,144.688004
659,80.477997,33.120998,257.752014
660,93.156998,55.653000,186.360001
661,191.050995,125.112000,87.945999
662,165.584000,251.570007,5.486000
663,49.676998,239.701996,101.482002
664,190.324997,49.812000,142.718002
665,104.662003,202.906998,216.815994
666,23.917999,30.655001,194.173996
667,40.209999,278.454010,126.210999
668,179.255005,221.606995,115.831001
669,237.878006,134.447998,267.842010
670,250.783997,140.447998,207.065994
671,144.623001,4.784000,7.394000
672,133.567993,33.062000,74.414001
673,280.670990,232.548996,8.933000
674,96.946999,75.811996,44.792000
675,151.414001,296.640991,116.598000
676,121.699997,291.686005,258.941010
677,297.292999,65.683998,178.117004
678,11.063000,72.762001,220.511002
679,48.907001,15.706000,17.986000
680,246.925003,112.112999,40.604000
681,119.092003,68.487000,187.960007
682,41.627998,23.947001,220.283997
683,136.085999,11.790000,27.261000
684,236.567001,182.751999,296.756012
685,175.845993,86.134003,88.274002
686,125.489998,226.128998,26.867001
687,123.978996,245.690002,173.203995
688,180.748001,167.399002,99.376999
689,159.942993,129.365997,56.682999
690,190.595993,26.771000,95.630997
691,137.214996,293.638000,22.907000
692,140.876007,289.644989,57.806000
693,107.997002,86.291000,158.274994
694,25.974001,18.576000,151.860001
695,3.550000,94.628998,51.280998
696,145.774002,9.979000,166.412003
697,123.195999,43.875999,32.092999
698,12.060000,74.900002,29.158001
699,170.552994,230.593002,34.018002
700,41.169998,7.392000,204.438004
701,41.624001,244.291000,129.393997
702,202.378998,149.977997,7.197000
703,297.425995,149.985001,63.858002
704,124.690002,51.166000,111.769997
705,104.011002,298.000000,62.122002
706,287.194000,161.839996,171.945999
707,172.660995,205.839996,7.935000
708,273.522003,101.963997,283.729004
709,10.032000,230.878006,295.489014
710,232.927002,33.537998,16.222000
711,111.433998,134.039001,236.113007
712,126.485001,188.539993,7.904000
713,126.204002,135.343994,69.293999
714,263.384003,135.789993,1.113000
715,250.363007,156.563995,238.619995
716,9.174000,36.396999,141.134003
717,220.421997,13.130000,64.014999
718,58.351002,267.992004,73.998001
719,25.353001,170.369995,102.692001
720,59.097000,56.174000,16.077999
721,43.317001,194.251999,25.938000
722,239.179993,283.923004,205.380997
723,153.524994,19.576000,83.211998
724,80.114998,110.763000,278.891998
725,182.089005,92.822998,179.246994
726,14.186000,220.123993,271.040985
727,184.016006,89.249001,7.734000
728,76.802002,192.093994,127.204002
729,275.441986,231.259003,12.953000
730,274.886993,52.015999,275.459015
731,142.763000,248.751999,249.501999
732,65.029999,270.451996,292.223999
733,288.559998,181.186005,273.429993
734,164.076004,23.117001,148.248001
735,69.072998,3.175000,200.820999
736,5.818000,15.191000,112.123001
737,150.544998,248.401001,271.334015
738,132.227005,270.764008,27.794001
739,36.591000,249.641006,270.497986
740,124.769997,185.755997,98.239998
741,117.785004,13.551000,236.862000
742,20.114000,84.652000,167.850998
743,120.964996,162.285995,256.260986
744,82.120003,132.296997,240.820007
745,83.582001,187.539001,203.324005
746,20.891001,69.135002,194.567993
747,198.410995,159.787994,3.959000
748,265.472992,296.453003,144.807999
749,213.014008,265.227997,203.141998
750,222.897003,0.664000,26.055000
751,213.845993,269.876007,252.082993
752,292.563995,214.917007,171.501999
753,45.948002,45.915001,7.555000
754,196.977997,48.669998,244.875000
755,274.325989,74.908997,157.621994
756,69.366997,284.908997,106.566002
757,278.114990,80.526001,176.264008
758,107.572998,262.876007,135.300003
759,210.940994,55.536999,260.410004
760,190.817001,100.546997,121.264000
761,95.351997,142.421005,203.759003
762,147.429993,51.562000,153.574005
763,240.330002,162.339005,259.018005
764,238.156998,292.445007,257.066986
765,255.895996,184.677994,118.481003
766,191.414993,74.097000,126.922997
767,299.276001,244.613998,213.216995
768,65.196999,280.247009,18.833000
769,232.774002,188.320999,274.515991
770,212.425003,280.859009,295.597992
771,228.052002,174.218994,207.188995
772,132.587006,116.480003,111.001999
773,282.067993,106.752998,231.509003
774,48.249001,213.753006,156.220993
775,155.722000,249.658997,250.391006
776,148.569000,238.626999,169.417007
777,164.427002,132.880997,171.384995
778,163.710999,285.187988,148.729004
779,128.820007,16.231001,265.028015
780,195.264999,94.825996,117.540001
781,175.897995,38.155998,209.028000
782,181.266006,67.819000,238.863007
783,139.585999,0.724000,67.766998
784,220.768997,104.607002,78.028000
785,159.186996,61.536999,137.380005
786,244.761993,11.839000,295.579987
787,107.074997,22.789000,92.953003
788,279.618988,22.899000,274.234985
789,139.966995,141.481003,107.045998
790,127.889999,205.623001,83.551003
791,52.882000,269.868011,234.617996
792,241.746994,16.245001,251.744995
793,135.576004,124.487999,79.693001
794,159.546005,91.487999,145.001007
795,281.005005,220.222000,80.296997
796,78.969002,155.434006,260.022003
797,153.709000,77.986000,109.820999
798,7.194000,40.789001,29.747000
799,140.382996,41.984001,60.931000
800,249.132996,21.236000,58.701000
801,94.728996,250.854996,178.397003
802,149.414993,279.462006,274.019012
803,271.859009,118.470001,247.214005
804,113.241997,51.101002,122.046997
805,14.640000,23.447001,60.144001
806,162.574997,19.226999,268.260986
807,175.283005,241.281006,77.292999
808,238.729996,295.433014,141.363007
809,87.383003,41.869999,166.764008
810,214.710007,33.851002,155.794998
811,62.974998,78.570999,267.131989
812,16.516001,242.835999,265.032990
813,24.830000,70.153000,221.927002
814,182.677002,206.981003,104.845001
815,170.378998,160.862000,57.771000
816,148.136002,218.878998,216.938004
817,69.140999,168.755005,100.885002
818,140.862000,55.784000,238.705002
819,132.664001,29.483000,87.656998
820,125.957001,30.063999,296.290009
821,223.153000,68.391998,262.691010
