cell_idx,particle_id,x,y,z
310,10187,30.818001,124.903000,392.209015
310,12317,25.212999,140.686996,363.559998
310,14533,32.908001,180.630005,369.950989
310,14687,40.618999,109.080002,317.377991
310,15061,2.449000,163.033997,379.753998
310,16033,98.065002,114.210999,360.063995
310,16264,70.277000,171.723999,394.253998
310,16342,13.674000,186.195007,339.575012
410,346,62.028999,120.632004,487.838013
410,1357,75.399002,134.985001,404.917999
410,2933,93.624001,150.865997,475.526001
410,3164,44.143002,114.787003,485.084015
410,4700,37.558998,192.529007,400.270996
410,4933,16.174000,147.625000,416.302002
410,5093,13.745000,108.589996,401.893005
410,6710,45.740002,154.412994,482.395996
410,7081,31.308001,194.860001,405.072998
410,7909,94.255997,135.906998,438.391998
410,7975,21.625999,105.634003,451.843994
410,8280,12.461000,137.643997,451.158997
410,8538,11.330000,157.322006,466.845001
410,8864,56.458000,130.740005,469.122009
410,10535,91.982002,121.623001,468.292999
410,11375,50.571999,174.964996,499.773010
410,11548,32.199001,122.894997,452.622009
410,12116,4.386000,140.462997,411.170990
410,12142,85.927002,100.228996,497.174988
410,14035,75.917000,127.624001,444.243988
410,14422,91.788002,180.429001,458.734009
410,15778,1.786000,147.770004,402.220001
510,646,34.112000,167.544006,566.356995
510,722,39.039001,168.093994,546.184998
510,4478,58.279999,112.863998,515.958984
510,5769,97.822998,166.916000,548.151978
510,6153,55.660999,169.369995,516.622986
510,7074,88.714996,133.356995,513.778015
510,8083,85.387001,161.617004,536.369995
510,8793,95.942001,137.102997,556.708008
510,9576,82.393997,166.737000,507.177002
510,11355,66.667999,161.490997,531.375000
510,12718,1.342000,110.110001,549.065002
510,13903,61.584999,136.326004,515.111023
510,14555,19.837999,113.819000,515.223999
610,30,96.356003,138.026001,619.072998
610,865,3.501000,163.128006,679.794983
610,1189,47.056000,198.806000,652.189026
610,1717,61.632000,177.591995,628.995972
610,2196,54.237999,178.725998,624.320984
610,2646,26.087000,169.886993,673.349976
610,3002,92.129997,198.612000,670.653015
610,5091,77.779999,103.073997,636.741028
610,6057,69.225998,170.164993,693.448975
610,8404,45.426998,142.923004,649.666992
610,8424,92.834000,199.535004,607.302002
610,10910,6.838000,113.788002,628.278015
610,12446,99.085999,130.145996,697.478027
610,12810,88.946999,104.856003,622.328003
610,13193,56.585999,192.179001,632.729980
610,13527,50.766998,191.074997,601.195007
610,14487,40.506001,112.413002,616.968018
610,15471,4.010000,138.632004,664.697998
710,599,95.206001,116.616997,725.851013
710,824,67.778999,150.750000,703.039001
710,1768,18.632999,121.387001,714.198975
710,4489,3.374000,185.115997,758.218018
710,4690,48.569000,141.705002,750.505005
710,5461,36.750000,182.580002,768.598999
710,5986,57.377998,156.921005,727.028992
710,7615,29.990000,144.048996,770.648987
710,7743,16.540001,170.130005,707.369019
710,8541,45.832001,162.406006,711.732971
710,9649,79.679001,151.931000,714.880005
710,9930,97.551003,120.073997,706.869019
710,11574,7.838000,123.042000,781.705994
710,11868,4.736000,152.343994,753.586975
710,14338,59.661999,159.921005,771.286987
810,1100,45.164001,139.927994,884.341980
810,1523,22.313000,154.020004,892.822021
810,2814,88.917000,146.908005,804.221008
810,3470,69.402000,128.229996,812.177979
810,6131,50.212002,150.617996,894.033997
810,7580,84.696999,115.259003,805.843018
810,8213,32.660000,128.309998,859.854980
810,10260,40.251999,192.028000,812.270996
810,10387,92.978996,187.895004,873.536987
810,11871,30.305000,133.822006,820.633972
810,13417,42.243000,120.777000,833.369995
810,14146,35.921001,185.606003,874.765991
810,14457,36.978001,190.214996,869.237976
810,15529,83.198997,183.778000,861.890015
810,15763,90.695000,174.977005,801.390991
810,16370,89.621002,138.619003,868.177979
910,774,53.367001,149.619995,932.723999
910,1208,33.236000,174.337997,948.700989
910,1292,46.784000,122.297997,960.739014
910,1405,78.612000,189.445999,914.341980
910,1450,7.129000,106.799004,950.021973
910,2439,10.348000,110.480003,968.231995
910,3071,72.992996,119.556000,921.135010
910,3791,73.625000,120.806999,993.288025
910,5681,8.717000,129.375000,961.523010
910,6237,78.630997,167.667007,981.184998
910,7131,93.892998,193.600006,952.591003
910,8132,51.610001,191.223007,917.947021
910,8270,18.798000,132.817001,975.135986
910,9423,67.207001,138.119003,994.284973
910,15055,32.423000,190.802994,933.242004
910,15127,33.102001,103.364998,904.421021
910,15331,87.334999,144.048004,980.226990
910,15510,85.382004,104.817001,952.755005
20,2168,46.297001,250.916000,88.842003
20,4219,55.515999,239.992996,8.628000
20,4465,64.822998,297.082001,44.207001
20,7928,88.943001,283.416992,8.252000
20,9563,84.730003,236.082001,7.980000
20,10919,30.959000,237.854996,84.265999
20,12204,23.231001,299.681000,46.092999
20,13269,73.037003,267.635986,92.957001
20,13840,68.551003,236.746994,14.785000
20,15562,39.848000,221.940994,54.071999
20,15922,57.999001,203.936005,74.385002
120,3937,68.407997,262.558014,156.807007
120,5840,80.351997,230.858994,117.527000
120,6299,26.544001,203.979996,160.214996
120,9118,23.211000,255.985001,122.801003
120,9258,76.995003,274.214996,123.818001
120,11987,37.622002,280.276001,159.337006
120,12230,27.506001,256.036987,129.488007
120,13133,14.037000,278.333008,134.253006
120,13445,37.869999,290.641998,110.783997
120,15678,80.769997,295.162994,157.360001
220,653,96.775002,293.993011,275.069000
220,987,9.568000,246.772995,299.973999
220,1180,40.115002,285.058014,241.524002
220,1722,99.289001,262.411987,255.740997
220,2728,38.922001,296.966003,268.485992
220,4857,49.214001,222.205002,277.735992
220,4946,26.253000,222.201996,220.660995
220,8032,94.941002,236.363998,230.119995
220,8105,1.908000,267.360992,244.835007
220,8394,28.806000,221.460999,299.230988
220,8512,23.850000,297.397003,251.945999
220,9025,86.121002,298.334015,238.210999
220,9614,52.761002,224.345001,287.565002
220,11984,0.025000,274.773987,222.768005
220,12033,57.498001,225.774002,260.742004
220,13674,36.196999,284.261993,293.173004
220,14767,76.190002,274.819000,231.667999
220,15296,38.564999,229.494003,221.845001
320,1661,11.069000,228.869995,358.136993
320,4965,19.127001,245.076004,360.881012
320,5696,61.206001,284.674011,313.503998
320,5826,51.020000,287.122986,354.286011
320,6061,61.675999,265.882996,389.700989
320,6222,94.399002,226.087997,337.859985
320,7278,10.731000,295.644012,307.471008
320,9386,78.652000,260.657990,383.955994
320,9803,41.188999,228.309998,336.683990
320,9822,56.764999,202.766998,393.730011
320,10182,99.392998,225.406006,307.876007
320,10264,62.792000,270.184998,375.049988
320,10739,39.601002,203.781006,373.858002
320,11058,40.535000,266.410004,315.463013
320,13509,73.393997,240.733002,323.867004
320,13562,54.758999,229.865997,329.854004
320,13687,16.254999,244.524994,312.114014
320,14669,22.238001,200.145996,359.053009
320,15490,56.558998,288.131989,358.408997
420,1188,49.433998,250.477005,498.850006
420,1225,63.305000,297.921997,459.243011
420,3675,63.738998,244.684006,447.505005
420,4475,65.978996,264.872009,400.160004
420,4934,69.067001,288.075989,474.186005
420,7470,75.511002,244.701996,436.515991
420,9800,37.978001,237.151993,484.544006
420,12968,48.948002,237.419998,459.337006
420,13522,85.963997,244.158005,414.233002
420,14126,10.717000,261.191986,446.485992
420,15481,24.825001,286.195007,478.235992
420,16189,74.543999,255.343002,499.230988
520,1553,94.360001,219.182007,523.807007
520,3593,41.674000,228.143997,508.028015
520,3786,81.660004,229.121002,569.643005
520,3824,71.191002,240.884003,530.515991
520,4014,55.258999,208.645004,597.133972
520,5771,43.724998,203.645004,534.591003
520,6821,6.107000,256.092010,532.677979
520,9845,17.771999,222.863007,587.231018
520,10946,38.980999,226.684998,536.697021
520,12308,74.866997,296.531006,541.208984
520,12793,57.818001,262.881012,589.046021
520,13539,75.802002,249.490005,527.039978
520,14116,93.646004,243.235001,577.447021
620,4967,82.669998,287.364014,607.135010
620,6138,72.185997,284.970001,612.681030
620,6500,65.383003,296.308990,668.380981
620,8705,57.789001,207.834000,641.392029
620,9751,37.081001,209.524994,686.369995
620,9828,30.171000,233.434998,628.280029
620,11426,83.788002,283.470001,654.179016
620,12385,6.241000,275.234009,697.306030
620,12400,76.487000,239.160995,613.874023
620,15051,35.113998,286.959991,693.213013
620,15179,59.005001,295.367004,622.534973
620,16086,85.293999,210.908005,605.734009
720,2611,77.052002,247.242004,727.213989
720,3134,30.221001,267.447998,743.734009
720,3296,98.492996,239.757996,727.942993
720,3878,66.897003,295.487000,719.184021
720,4390,5.488000,203.033997,745.538025
720,5466,4.208000,262.617004,729.187012
720,5957,77.086998,231.639008,793.046021
720,8297,63.379002,227.516006,733.047974
720,9322,73.856003,299.893005,767.013000
720,9392,50.027000,215.764999,789.414978
720,10425,89.057999,240.511993,762.090027
720,12130,99.983002,288.730011,711.302002
720,14022,8.150000,264.755005,716.142029
820,135,93.342003,252.660004,867.773010
820,1753,10.484000,293.812012,819.546997
820,1829,31.856001,261.865997,827.166016
820,3594,28.732000,235.994995,869.484985
820,4628,54.683998,255.209000,838.094971
820,5290,58.599998,235.201004,873.192993
820,6919,83.779999,280.630005,836.109009
820,7206,91.139000,279.067993,809.940979
820,7582,75.889000,244.783005,858.510986
820,8187,11.059000,286.665009,808.723022
820,8571,58.756001,207.662994,801.078979
820,8982,41.838001,263.635986,861.684998
820,9843,92.975998,244.098007,822.846008
820,9981,31.997000,217.664993,809.039978
820,10417,40.728001,247.500000,898.351990
820,10813,13.882000,266.583008,859.421997
820,11877,12.672000,272.483002,829.739990
820,12874,92.731003,265.665985,838.262024
920,1174,79.504997,255.742004,991.146973
920,2240,50.605000,223.207993,961.057007
920,2383,41.209999,281.829010,982.669983
920,3587,3.200000,227.350006,947.310974
920,3735,53.811001,296.112000,949.823975
920,5502,92.992996,274.246002,980.797974
920,5625,72.429001,265.200989,925.919983
920,7766,6.960000,243.278000,902.112000
920,8197,96.831001,230.302002,963.642029
920,8809,76.457001,287.618988,976.838013
920,9184,98.857002,217.832001,908.843018
920,10404,11.477000,223.212006,981.445007
920,12833,17.267000,206.681000,995.572998
920,14083,3.431000,268.721985,967.278992
920,15078,26.111000,221.253998,956.862976
30,2603,35.630001,305.997009,30.600000
30,4697,84.225998,335.308014,46.685001
30,5014,61.943001,324.601990,54.209999
30,6293,46.446999,378.062012,53.896999
30,6437,17.716000,385.893005,91.075996
30,6682,44.832001,334.773987,5.976000
30,6781,78.652000,325.753998,75.204002
30,8027,10.136000,378.884003,50.772999
30,10270,24.122999,305.385986,32.377998
30,10632,14.086000,340.688995,85.557999
30,11819,95.009003,316.072998,7.422000
130,1445,90.734001,368.777008,126.339996
130,2042,67.257004,357.402008,148.132996
130,2298,53.652000,334.747986,198.072998
130,2322,84.314003,389.200989,127.664001
130,2462,29.070000,326.528992,192.473007
130,3529,10.530000,328.484009,145.733994
130,3638,93.889999,370.927002,120.116997
130,3874,77.303001,376.121002,149.423004
130,4154,38.162998,321.473999,111.510002
130,4377,66.042000,363.908997,118.308998
130,5212,42.612000,332.313995,187.291000
130,6844,55.143002,357.524994,119.916000
130,7036,94.674004,341.778015,128.091995
130,7797,7.245000,391.513000,100.489998
130,9136,19.605000,386.679993,123.646004
130,10043,89.955002,313.282013,193.061996
130,11665,80.889999,354.748993,133.345001
130,12349,3.304000,321.138000,185.440002
130,13640,20.837999,356.389008,118.141998
130,13685,74.880997,330.119995,168.897003
130,14680,21.759001,384.895996,115.044998
230,1271,60.549999,397.786987,231.462997
230,1404,7.733000,349.346985,239.595993
230,2553,49.648998,365.699005,247.584000
230,2572,46.327999,386.686005,232.820007
230,3612,79.565002,375.721008,224.796005
230,4856,17.438999,356.872009,287.713989
230,7929,6.162000,342.296997,203.570007
230,7966,72.768997,352.752014,237.358994
230,10449,92.475998,366.635986,251.078995
230,11150,42.665001,385.955994,208.169998
230,12414,88.636002,376.061005,257.174988
230,12674,27.268999,388.571991,294.221985
230,12947,69.259003,358.924988,255.852997
230,12996,61.111000,399.165009,279.225006
230,13263,89.978996,391.958008,217.365997
230,15224,97.822998,341.355011,284.058014
230,15602,86.124001,335.191010,233.029999
230,16089,20.031000,363.329987,206.931000
330,175,43.039001,383.493988,346.497986
330,2052,86.695999,377.307007,331.157990
330,4579,97.691002,324.062988,331.618011
330,6124,71.103996,301.529999,365.334991
330,6804,98.417000,345.651001,339.821014
330,7175,18.591999,304.795013,360.510986
330,7244,86.907997,308.058014,381.341003
330,7358,63.216999,370.868988,333.261993
330,7802,31.964001,304.721008,364.989014
330,7877,88.605003,326.893005,323.346008
330,8679,57.146000,392.246002,361.575012
330,12295,83.254997,309.941986,344.100006
330,13049,60.673000,389.962006,309.269012
330,13371,23.191000,330.036987,333.894012
330,15583,60.388000,396.988007,348.993011
430,567,89.466003,323.808014,447.884003
430,2269,16.764000,362.398010,419.761993
430,2449,83.469002,371.950012,472.152008
430,4124,20.951000,356.979004,462.484985
430,4282,59.360001,328.635986,426.983002
430,6132,67.013000,399.173004,456.717987
430,6923,27.518000,338.962006,429.046997
430,9476,87.852997,378.242004,436.240997
430,9840,87.100998,384.492004,438.005005
430,9874,79.456001,362.612000,451.645996
430,12051,29.025000,359.825989,478.369995
430,12881,28.853001,387.184998,482.419006
430,12938,87.904999,316.153992,485.670013
430,12998,11.651000,323.386993,432.454010
430,13974,44.257000,358.278992,455.312012
430,15235,4.305000,343.440002,492.161987
430,15745,41.590000,332.506989,417.403992
530,60,92.572998,370.404999,519.710999
530,458,50.835999,324.587006,529.038025
530,922,77.209000,346.416992,575.335022
530,4360,0.506000,315.860992,563.593994
530,4874,43.751999,382.417999,541.947998
530,6298,78.469002,310.740997,544.315002
530,6505,88.439003,397.792999,538.429993
530,8951,5.244000,383.458008,581.817993
530,9397,13.589000,392.808014,585.489014
530,9682,6.018000,375.477997,500.481995
530,9969,6.395000,385.221008,553.520996
530,11660,57.480999,320.756012,536.799988
530,11981,31.062000,305.691010,531.291016
530,12342,32.923000,314.782990,576.875000
530,12693,25.806000,324.903015,529.025024
530,14545,65.094002,330.545990,568.333984
530,14880,24.808001,357.712006,558.125977
530,15187,81.597000,387.338013,533.273987
530,15631,32.102001,360.497986,548.216980
630,1158,14.917000,323.727997,645.637024
630,1692,56.110001,300.509003,602.880981
630,1708,51.077999,370.513000,617.184021
630,2069,47.581001,344.388000,626.909973
630,3485,74.871002,338.410004,638.270996
630,3530,23.434000,368.838989,644.731018
630,5387,53.518002,344.125000,611.163025
630,5629,80.234001,307.345001,662.353027
630,7408,73.739998,398.167999,658.729980
630,8765,0.116000,375.556000,661.166992
630,9238,97.061996,300.800995,630.979004
630,10538,28.003000,384.161011,627.159973
630,10611,17.066999,392.609985,615.362976
630,11288,98.403999,333.584991,692.033020
630,11472,82.750999,366.045013,675.515015
630,11843,58.865002,360.138000,659.565979
630,12507,72.811996,359.401001,662.955994
630,13325,27.528999,336.049011,618.898010
630,14730,1.573000,327.459991,616.393005
730,1261,50.991001,352.580994,704.169006
730,1724,75.280998,397.864990,799.728027
730,2758,27.517000,355.627014,769.906006
730,4255,55.433998,304.067993,769.940002
730,4317,76.333000,382.018005,777.187012
730,4759,12.060000,384.294006,728.299011
730,5380,72.124001,300.627991,751.601013
730,7763,27.228001,357.845001,749.882019
730,7951,20.179001,310.476990,758.471985
730,10935,60.993000,304.279999,716.370972
730,11836,43.138000,317.662994,711.004028
730,13187,92.635002,319.834991,787.306030
830,532,26.084999,355.536011,875.799011
830,5051,23.848000,371.920990,883.323975
830,7055,95.283997,384.553986,812.918030
830,7069,92.091003,387.050995,812.747009
830,8632,43.008999,352.821014,865.893005
830,8669,87.907997,338.973999,872.047974
830,11498,73.468002,382.441986,854.731995
830,12136,15.685000,316.514008,879.453979
830,12440,41.750000,329.644989,889.065979
830,12584,27.260000,329.295990,850.057983
830,13443,67.487000,399.394012,811.396973
930,31,34.108002,387.782013,932.507996
930,2824,70.838997,377.339996,978.155029
930,2967,47.735001,322.665985,914.992981
930,3145,2.499000,342.783997,952.020996
930,4653,1.745000,324.635986,943.497986
930,6137,98.288002,349.584991,912.565979
930,9498,70.638000,344.322998,936.130005
930,9870,26.878000,315.380005,943.041992
930,9989,95.674004,307.864014,906.927002
930,10303,89.689003,397.488007,948.835022
930,10683,35.431000,392.583008,956.192993
930,10964,19.216999,361.585999,955.026001
930,12052,25.893000,310.056000,942.124023
930,12167,89.983002,379.304993,957.106018
930,13511,43.243000,388.385010,900.294006
930,13672,42.641998,356.579987,918.666016
930,14079,12.541000,337.072998,912.612000
930,14765,31.926001,356.717987,917.293030
930,14972,50.749001,349.666992,933.424011
930,15300,68.806999,362.917999,974.409973
930,15741,1.615000,304.459991,924.349976
40,640,34.848999,457.553986,59.037998
40,983,93.269997,433.140991,93.553001
40,1496,46.785000,426.239990,36.398998
40,1858,53.164001,435.795990,67.732002
40,2242,77.870003,485.390991,63.634998
40,4819,85.575996,426.057007,87.533997
40,5006,43.686001,491.406006,35.278999
40,5721,76.622002,424.683990,12.932000
40,6685,45.590000,450.106995,7.720000
40,9121,31.718000,421.541992,96.103996
40,9196,92.251999,473.329987,83.614998
40,9199,65.269997,445.321014,22.002001
40,9236,46.512001,494.605988,33.102001
40,15041,76.911003,454.882996,92.039001
40,15710,37.652000,452.684998,42.380001
140,3677,2.196000,491.078003,138.487000
140,4075,29.799999,465.912994,184.464996
140,4177,28.108999,471.865997,150.291000
140,7000,78.751999,475.634003,185.197006
140,8004,58.027000,412.428009,189.352997
140,8737,8.224000,440.628998,131.093994
140,9684,92.498001,446.084015,125.464996
140,10856,6.818000,454.539001,143.815994
140,11406,38.675999,441.876007,164.350998
140,11445,24.823000,402.171997,197.442993
140,14028,32.896999,403.295013,100.738998
140,15171,63.495998,449.225006,121.976997
140,15526,99.531998,434.953003,176.716995
140,15630,56.660999,443.747009,189.759003
240,1988,59.591999,439.324005,205.128998
240,2250,27.471001,461.644012,260.408997
240,3777,31.496000,423.940002,267.260010
240,4252,45.043999,484.725006,278.493011
240,4485,97.485001,455.562988,246.117996
240,5229,71.896004,483.980011,223.787003
240,5996,36.658001,487.033997,293.691986
240,6479,48.411999,487.776001,277.084991
240,6635,57.513000,447.562012,273.177002
240,10452,71.935997,428.273987,255.251999
240,13398,89.403999,434.333008,264.023010
240,13710,75.082001,404.233002,289.798004
240,14393,8.545000,471.114014,267.389008
240,16288,91.635002,462.571014,220.065002
340,169,23.159000,469.041992,361.529999
340,1621,42.314999,487.690002,350.710999
340,2260,10.934000,477.882996,395.821014
340,2351,14.209000,491.919006,308.630005
340,2925,83.896004,488.240997,348.613007
340,3301,57.358002,449.390015,362.350006
340,3562,94.265999,417.540009,326.036011
340,5337,76.224998,473.173004,347.566986
340,5398,19.610001,497.653992,363.602997
340,5609,32.132000,480.063995,394.399994
340,6228,29.072001,493.283997,333.170990
340,6745,18.864000,407.860992,373.911011
340,6836,36.425999,409.011993,354.455994
340,8690,91.935997,490.609009,356.985992
340,9170,46.396999,444.645996,376.753998
340,9683,10.677000,499.717987,301.864990
340,10049,4.398000,488.630005,392.170013
340,11104,87.717003,481.356995,380.328003
340,11332,79.709999,452.910004,300.291992
340,12251,50.498001,400.183014,328.790985
340,12329,23.073999,466.997009,361.963013
340,12791,87.061996,437.338989,364.848999
340,14694,38.818001,482.158997,343.868011
340,16233,0.179000,434.467010,393.494995
340,16281,49.702999,497.201996,362.593994
